id;titulo;endereco;taxa;Area;quartos;suites;banheiros;vagas;preco;;;;;
57466433;Imóvel comercial    à Venda, 300m²;Tirol, Natal - RN;;300;--;--;--;--;R$ 880.000;;;;;
57466447;Apartamento com  Quarto à Venda, 39m²;Tirol, Natal - RN;R$ 1;39;1;1;1;1;R$ 236.500;;;;;
57466498;Apartamento com 2 Quartos à Venda, 55m²;Capim Macio, Natal - RN;R$ 200;55;2;1;2;2;R$ 322.000;;;;;
57466567;Apartamento com 3 Quartos à Venda, 200m²;Petrópolis, Natal - RN;R$ 1.700;200;3;3;5;3;R$ 900.000;;;;;
57466573;Apartamento com 4 Quartos à Venda, 120m²;Capim Macio, Natal - RN;R$ 2;120;4;2;4;2;R$ 616.764;;;;;
57466574;Casa com 5 Quartos à Venda, 294m²;Tirol, Natal - RN;;294;5;4;6;6;R$ 900.000;;;;;
57466579;Apartamento com 3 Quartos à Venda, 142m²;Lagoa Nova, Natal - RN;R$ 1.142;3;3;5;3;R$ 988.018;;;;;;
57466587;Apartamento com 3 Quartos à Venda, 114m²;Lagoa Nova, Natal - RN;R$ 1.114;3;3;5;2;R$ 758.591;;;;;;
57466594;Apartamento com 3 Quartos à Venda, 95m²;Lagoa Nova, Natal - RN;R$ 625,95;3;1;3;2;R$ 584.794;;;;;;
57466596;Apartamento com 3 Quartos à Venda, 75m²;Ribeira, Natal - RN;R$ 1,75;3;1;1;2;R$ 260.000;;;;;;
57466598;Imóvel comercial com 4 Quartos à Venda, 270m²;Candelária, Natal - RN;;270;4;3;4;3;R$ 650.000;;;;;
57466603;Apartamento com 3 Quartos à Venda, 92m²;Capim Macio, Natal - RN;R$ 500;92;3;1;3;2;R$ 500.000;;;;;
57466604;Apartamento com 3 Quartos à Venda, 76m²;Tirol, Natal - RN;R$ 1,76;3;1;2;2;R$ 423.150;;;;;;
57466613;Apartamento com 3 Quartos à Venda, 100m²;Barro Vermelho, Natal - RN;R$ 300;100;3;2;3;2;R$ 210.000;;;;;
57466615;Apartamento com 3 Quartos à Venda, 98m²;Tirol, Natal - RN;R$ 400;98;3;1;3;2;R$ 595.000;;;;;
57466637;Apartamento com 4 Quartos à Venda, 222m²;Tirol, Natal - RN;R$ 1.200;222;4;4;5;3;R$ 1.300.000;;;;;
57466641;Apartamento com 2 Quartos à Venda, 64m²;Ponta Negra, Natal - RN;R$ 540;64;2;1;2;2;R$ 285.000;;;;;
57466674;Apartamento com 4 Quartos à Venda, 350m²;Tirol, Natal - RN;R$ 1;350;4;4;6;4;R$ 1.680.000;;;;;
57466712;Apartamento com 2 Quartos à Venda, 54m²;Lagoa Nova, Natal - RN;R$ 1;54;2;1;2;1;R$ 224.993;;;;;
57484149;Apartamento com 2 Quartos à Venda, 45m²;Rua Pedro Fonseca Filho - Ponta Negra, Natal - RN;;45;2;--;1;1;R$ 255.000;;;;;
57548681;Apartamento com 2 Quartos à Venda, 50m²;Areia Preta, Natal - RN;R$ 420;50;2;--;1;1;R$ 170.000;;;;;
57606836;Apartamento com 3 Quartos à Venda, 93m²;Ponta Negra, Natal - RN;;93;3;3;3;2;R$ 450.000;;;;;
57623367;Apartamento com 2 Quartos à Venda, 55m²;Avenida dos Caiapós - Pitimbu, Natal - RN;;55;2;1;2;1;R$ 210.000;;;;;
57634143;Apartamento com 3 Quartos à Venda, 128m²;Capim Macio, Natal - RN;R$ 240;128;3;1;2;2;R$ 320.000;;;;;
57637720;Apartamento com 2 Quartos à Venda, 58m²;Petrópolis, Natal - RN;R$ 270;58;2;--;1;2;R$ 250.000;;;;;
57637782;Apartamento com 2 Quartos à Venda, 59m²;Ponta Negra, Natal - RN;R$ 300;59;2;1;2;1;R$ 280.000;;;;;
57764101;Apartamento com 4 Quartos à Venda;Tirol, Natal - RN;;--;4;4,--;3;R$ 750.000;;;;;;
57764112;Casa com 4 Quartos à Venda,Pitimbu, Natal - RN;;--;4;2;--;5;R$ 250.000;;;;;;
57764155;Casa com 5 Quartos à Venda,Petrópolis, Natal - RN;;--;5;1;--;2;R$ 480.000;;;;;;
57764156;Casa com 3 Quartos à Venda,Cidade Verde, Natal - RN;;--;3;3,--;4;R$ 340.000;;;;;;;
57818018;Casa com 3 Quartos à Venda, 151m²;PARNAMIRIM, Natal - RN;;151;3;1;3;5;R$ 330.000;;;;;
57828362;Apartamento com 2 Quartos à Venda, 54m²;Avenida Lima e Silva, 3015 - Lagoa Nova, Natal - RN;;54;2;1;2;1;R$ 250.000;;;;;
57828939;Apartamento com 4 Quartos à Venda, 180m²;Areia Preta, Natal - RN;;180;4;4;5;3;R$ 850.000;;;;;
57834844;Casa com 3 Quartos à Venda, 160m²;Ponta Negra, Natal - RN;;160;3;1;2;4;R$ 450.000;;;;;
57861879;Casa com 5 Quartos à Venda, 500m²;Avenida Miguel Alcides de Araújo - Capim Macio, Natal - RN;;500;5;3,7;4;R$ 860.000;;;;;;
57880123;Apartamento com 4 Quartos à Venda, 210m²;Rua Dom José Tomaz, 1262 - Tirol, Natal - RN;R$ 1.200;210;4;4;5;3;R$ 680.000;;;;;
57880844;Apartamento com 3 Quartos à Venda, 203m²;Candelária, Natal - RN;R$ 640;203;3;1;2;4;R$ 220.000;;;;;
57910153;Apartamento com 4 Quartos à Venda, 200m²;Rua Ismael Pereira da Silva - Capim Macio, Natal - RN;R$ 800;200;4;1;4;3;R$ 450.000;;;;;
57910219;Apartamento com 4 Quartos à Venda, 220m²;Barro Vermelho, Natal - RN;;220;4;4;6;2;R$ 900.000;;;;;
57916014;Imóvel comercial    à Venda, 900m²;Ponta Negra, Natal - RN;;900;--;--;--;10;R$ 2.300.000;;;;;
57944455;Apartamento com 4 Quartos à Venda, 450m²;Petrópolis, Natal - RN;;450;4;4;6;3;R$ 5.000.000;;;;;
58039679;Casa com 4 Quartos à Venda, 500m²;Rua José Erivan Barbosa - Candelária, Natal - RN;;500;4;4;6;3;R$ 1.190.000;;;;;
58050747;Apartamento com 2 Quartos à Venda/Aluguel 57m²;Rua Escritor Jaime Adour Câmara, 1945 - Capim Macio, Natal - RN;;57;2;1;2;1;R$ 275.000;;;;;
58101504;Flat com  Quarto à Venda, 56m²;Ponta Negra, Natal - RN;R$ 650;56;1;1;1;1;R$ 240.000;;;;;
58123842;Apartamento com 4 Quartos à Venda, 119m²;Rua Doutor Paulo Pinto de Abreu - Lagoa Nova, Natal - RN;;119;4;3;4;2;R$ 600.000;;;;;
58160636;Apartamento com 3 Quartos à Venda, 120m²;Avenida das Brancas Dunas - Candelária, Natal - RN;R$ 250;120;3;1;3;1;R$ 215.000;;;;;
58169454;Casa com 5 Quartos à Venda, 240m²;Capim Macio, Natal - RN;;240;5;3;4;5;R$ 500.000;;;;;
58181917;Casa de condomínio com 3 Quartos à Venda, 102m²;Planalto, Natal - RN;;102;3;1;1;1;R$ 220.000;;;;;
58246959;Apartamento com 2 Quartos à Venda, 58m²;Avenida Interventor Mário Câmara - Cidade da Esperança, Natal - RN;R$ 1;58;2;--;1;1;R$ 111.000;;;;;
58279376;Apartamento com 4 Quartos à Venda, 136m²;Rua General Oliveira Galvão - Tirol, Natal - RN;R$ 720;136;4;3;4;2;R$ 619.000;;;;;
58304904;Casa com 3 Quartos à Venda, 693m²;Ponta Negra, Natal - RN;;693;3;2;1;5;R$ 650.000;;;;;
58354634;Casa com 3 Quartos à Venda, 117m²;PARNAMIRIM, Natal - RN;;117;3;1;2;2;R$ 235.000;;;;;
58404850;Apartamento com 4 Quartos à Venda, 240m²;Avenida Rui Barbosa - Tirol, Natal - RN;R$ 1.400;240;4;4;5;3;R$ 950.000;;;;;
58411507;Apartamento com 2 Quartos à Venda, 59m²;Avenida Deputado Antônio Florêncio de Queiroz - Ponta Negra, Natal - RN;;59;2;1;1;1;R$ 259.900;;;;;
58411511;Apartamento com 2 Quartos à Venda, 56m²;Rua da Lagosta, 00 - Ponta Negra, Natal - RN;;56;2;1;1;1;R$ 240.000;;;;;
58481502;Imóvel comercial com 10 Quartos à Venda, 550m²;Ponta Negra, Natal - RN;;550;10;10;10;4;R$ 1.500.000;;;;;
58635516;Casa de condomínio com 3 Quartos à Venda, 140m²;Neópolis, Natal - RN;;140;3;3;4;2;R$ 480.000;;;;;
58642696;Casa com 6 Quartos à Venda, 534m²;Candelária, Natal - RN;;534;6;5;1;8;R$ 1.500.000;;;;;
58743253;Casa com 3 Quartos à Venda, 88m²;Planalto, Natal - RN;;88;3;1;1;2;R$ 210.000;;;;;
58743266;Casa com 3 Quartos à Venda, 516m²;Rua Praia de Guajiru, 9200 - Ponta Negra, Natal - RN;;516;3;1;1;2;R$ 380.000;;;;;
58785310;Apartamento com 2 Quartos à Venda, 58m²;Rua Praia de Alagamar, 2152 - Ponta Negra, Natal - RN;;58;2;1;2;1;R$ 300.000;;;;;
58915905;Apartamento com 3 Quartos à Venda, 89m²;Neópolis, Natal - RN;R$ 310;89;3;1;3;2;R$ 340.000;;;;;
58965519;Sala/Conjunto com  Quarto à Venda, 35m²;Candelária, Natal - RN;;35;1;--;1;--;R$ 160.000;;;;;
59096612;Apartamento com 2 Quartos à Venda, 60m²;Ponta Negra, Natal - RN;R$ 300;60;2;1;1;1;R$ 320.000;;;;;
59096621;Casa com 3 Quartos à Venda, 240m²;Lagoa Nova, Natal - RN;;240;3;1;1;2;R$ 650.000;;;;;
59182962;Imóvel comercial com 5 Quartos à Venda, 765m²;Avenida Campos Sales, 560 - Tirol, Natal - RN;;765;5,--;4,1;R$ 1.550.000;;;;;;;
59186482;Apartamento com 2 Quartos à Venda, 56m²;Ponta Negra, Natal - RN;R$ 500;56;2;1;2;2;R$ 470.000;;;;;
59290952;Casa com 3 Quartos à Venda, 144m²;Cidade Verde, Natal - RN;;144;3;1;3;4;R$ 330.000;;;;;
59629417;Apartamento com 2 Quartos à Venda, 49m²;Candelária, Natal - RN;;49;2;1;2;1;R$ 230.000;;;;;
59847262;Casa com 3 Quartos à Venda/Aluguel 150m²;Travessa Santa Bárbara - Ponta Negra, Natal - RN;;150;3;2;3;3;R$ 850.000;;;;;
59900452;Apartamento com 4 Quartos à Venda, 480m²;Petrópolis, Natal - RN;;480;4;4;6;5;R$ 5.426.400;;;;;
60022220;Apartamento com 2 Quartos à Venda, 57m²;Rua Tenente Olavo Francisco dos Santos - Ponta Negra, Natal - RN;R$ 270;57;2;1;2;1;R$ 285.000;;;;;
60022541;Apartamento com 2 Quartos à Venda, 55m²;Avenida Engenheiro Roberto Freire, 4382 - Ponta Negra, Natal - RN;R$ 408;55;2;1;2;1;R$ 470.000;;;;;
60022573;Apartamento com 2 Quartos para Venda/Aluguel 57m²;Avenida Engenheiro Roberto Freire, 3112 - Ponta Negra, Natal - RN;R$ 10;57;2;2;2;1;R$ 360.000;;;;;
60899248;Apartamento com 3 Quartos à Venda, 254m²;Rua Cláudio Machado - Petrópolis, Natal - RN;R$ 10;254;3;3;4;3;R$ 820.000;;;;;
60929429;Apartamento com 2 Quartos à Venda/Aluguel 55m²;Avenida Engenheiro Roberto Freire, 4382 - Ponta Negra, Natal - RN;R$ 438;55;2;1;2;1;R$ 439.000;;;;;
60978879;Casa com 3 Quartos à Venda, 352m²;Barro Vermelho, Natal - RN;;352;3;1;3;3;R$ 320.000;;;;;
61045919;Apartamento com 2 Quartos à Venda, 56m²;Rua General Gustavo Cordeiro de Faria, 386 - Petrópolis, Natal - RN;R$ 440;56;2;1;2;1;R$ 230.000;;;;;
61260212;Imóvel comercial com  Quarto à Venda, 35m²;Ponta Negra, Natal - RN;;35;1;--;1;5;R$ 775.000;;;;;
61514847;Casa com 4 Quartos à Venda, 206m²;Ponta Negra, Natal - RN;;206;4;2;1;--;R$ 440.000;;;;;
61877440;Flat com  Quarto à Venda, 35m²;Ponta Negra, Natal - RN;R$ 360;35;1;1;1;1;R$ 200.000;;;;;
61914387;Apartamento com 3 Quartos à Venda, 118m²;Rua Doutor Manoel Dantas, 479 - Petrópolis, Natal - RN;R$ 677,118;3;3;4;2;R$ 590.000;;;;;;
62137981;Apartamento com 4 Quartos à Venda, 320m²;Avenida Governador Sílvio Pedroza, 312 - Areia Preta, Natal - RN;R$ 2.400;320;4;4;6;4;R$ 1.300.000;;;;;
62145231;Cobertura com 4 Quartos à Venda, 420m²;Lagoa Nova, Natal - RN;;420;4;4,7;4;R$ 1.800.000;;;;;;
62159811;Flat com  Quarto à Venda, 40m²;Ponta Negra, Natal - RN;R$ 1.021;40;1;--;1;1;R$ 200.000;;;;;
62188645;Apartamento com 3 Quartos à Venda, 87m²;Capim Macio, Natal - RN;R$ 500;87;3;1;1;1;R$ 400.000;;;;;
62307169;Apartamento com 3 Quartos à Venda, 103m²;Rua Jaguarari, 5052 - Candelária, Natal - RN;;103;3;2;4;2;R$ 340.000;;;;;
62328889;Casa com 4 Quartos à Venda, 300m²;Rua Abílio Deodato do Nascimento - Nossa Senhora de Nazaré, Natal - RN;;300;4;3;4;4;R$ 350.000;;;;;
62336449;Apartamento com 4 Quartos à Venda, 160m²;Avenida Nascimento de Castro - Lagoa Nova, Natal - RN;R$ 495,160;4;3;4;3;R$ 850.000;;;;;;
62352419;Apartamento com 2 Quartos à Venda, 57m²;Rua Leonora Armstrong, 300 - Ponta Negra, Natal - RN;R$ 320;57;2;1;2;1;R$ 260.000;;;;;
62380455;Apartamento com 3 Quartos à Venda, 119m²;Petrópolis, Natal - RN;R$ 677,119;3;2;1;2;R$ 485.000;;;;;;
62404178;Apartamento com 3 Quartos à Venda, 160m²;Rua Desembargador Virgílio Dantas, 306 - Tirol, Natal - RN;R$ 1.500;160;3,--;4;2;R$ 420.000;;;;;;
62471976;Apartamento com 2 Quartos à Venda, 56m²;Avenida dos Caiapós - Pitimbu, Natal - RN;R$ 190;56;2;--;1;1;R$ 110.000;;;;;
62484600;Casa com 8 Quartos à Venda, 300m²;Ponta Negra, Natal - RN;;300;8;8;2;4;R$ 680.000;;;;;
62579563;Casa com 4 Quartos à Venda, 200m²;Capim Macio, Natal - RN;;200;4;4;4;6;R$ 370.000;;;;;
62579745;Casa de condomínio com 3 Quartos à Venda, 200m²;PARNAMIRIM, Natal - RN;R$ 400;200;3;3;4;4;R$ 650.000;;;;;
62596451;Apartamento com 2 Quartos à Venda, 55m²;Ponta Negra, Natal - RN;;55;2;1;1;1;R$ 350.000;;;;;
62596718;Casa com 4 Quartos à Venda, 1000m²;Capim Macio, Natal - RN;;1000;4;2;1;4;R$ 990.000;;;;;
62792955;Flat com  Quarto à Venda, 40m²;Ponta Negra, Natal - RN;R$ 650;40;1;--;1;1;R$ 140.000;;;;;
62795973;Casa com 3 Quartos à Venda, 219m²;Avenida Odilon Gomes de Lima - Capim Macio, Natal - RN;;219;3;3;4;4;R$ 600.000;;;;;
62800512;Apartamento com 2 Quartos à Venda/Aluguel 57m²;Rua Doutor Aderson Dutra de Almeida, 95 - Ponta Negra, Natal - RN;R$ 10;57;2;1;2;1;R$ 310.000;;;;;
62919180;Apartamento com 4 Quartos à Venda, 254m²;Petrópolis, Natal - RN;R$ 1.800;254;4;4;5;3;R$ 800.000;;;;;
62964245;Apartamento com 3 Quartos à Venda, 81m²;Travessa Miguel Castro - Lagoa Nova, Natal - RN;;81;3;1;1;1;R$ 484.586;;;;;
62964251;Apartamento com 2 Quartos à Venda, 49m²;Avenida dos Caiapós - Pitimbu, Natal - RN;;49;2;1;1;1;R$ 218.402;;;;;
62964270;Apartamento com 3 Quartos à Venda, 92m²;Rua Lúcia Viveiros - Neópolis, Natal - RN;;92;3;1;1;1;R$ 484.807;;;;;
62997993;Apartamento com 2 Quartos à Venda, 54m²;Ponta Negra, Natal - RN;R$ 1.800;54;2;1;1;1;R$ 300.000;;;;;
63013294;Lote/Terreno    à Venda,Candelária, Natal - RN;R$ 450;--;--;--;--;--;R$ 900.000;;;;;;
63013310;Sala/Conjunto    à Venda, 24m²;Lagoa Nova, Natal - RN;;24,--;--;1;--;R$ 145.000;;;;;;
63013315;Apartamento com 3 Quartos à Venda, 196m²;Rua Ismael Pereira da Silva - Capim Macio, Natal - RN;R$ 1.200;196;3;3;5;4;R$ 1.400.000;;;;;
63013328;Apartamento com 3 Quartos à Venda, 112m²;Tirol, Natal - RN;R$ 560;112;3;2;4;2;R$ 610.000;;;;;
63013336;Apartamento com 3 Quartos à Venda, 124m²;Tirol, Natal - RN;;124;3;3;4;2;R$ 500.000;;;;;
63013437;Apartamento com 3 Quartos à Venda, 75m²;Rua Princesa Isabel, 816 - Cidade Alta, Natal - RN;R$ 350;75;3;1;3;2;R$ 310.000;;;;;
63023137;Apartamento com 4 Quartos à Venda, 220m²;Tirol, Natal - RN;R$ 1.200;220;4;4;1;2;R$ 900.000;;;;;
63035906;Lote/Terreno com  Quarto à Venda, 200m²;Ponta Negra, Natal - RN;;200;1;--;1;--;R$ 120.000;;;;;
63076155;Apartamento com 4 Quartos à Venda, 208m²;Avenida Prudente de Morais - Tirol, Natal - RN;;208;4;3;4;4;R$ 1.650.000;;;;;
63156581;Apartamento com 2 Quartos à Venda, 55m²;Ponta Negra, Natal - RN;R$ 400;55;2;1;2;1;R$ 250.000;;;;;
63156582;Casa com 4 Quartos à Venda, 278m²;Candelária, Natal - RN;;278;4;3;4;5;R$ 700.000;;;;;
63156583;Apartamento com 2 Quartos à Venda, 110m²;Ponta Negra, Natal - RN;R$ 400;110;2;1;2;2;R$ 450.000;;;;;
63192733;Casa com 3 Quartos à Venda, 305m²;Ponta Negra, Natal - RN;;305;3;1;3;2;R$ 450.000;;;;;
63273716;Apartamento com 4 Quartos à Venda, 208m²;Avenida Prudente de Morais - Tirol, Natal - RN;;208;4;3;5;4;R$ 1.400.000;;;;;
63285189;Apartamento com 3 Quartos à Venda, 92m²;Rua Alexandre Câmara - Capim Macio, Natal - RN;;92;3;1;3;2;R$ 450.000;;;;;
63288767;Apartamento com 3 Quartos à Venda, 75m²;Rua Teotônio Freire, 75 - Ribeira, Natal - RN;R$ 300;75;3;1;2;2;R$ 250.000;;;;;
63290666;Flat com  Quarto à Venda, 28m²;Avenida Praia de Pirangi, 2182 - Ponta Negra, Natal - RN;;28;1;1;1;1;R$ 178.750;;;;;
63299047;Apartamento com 2 Quartos à Venda, 54m²;Rua Antônio Lourenço, 270 - Ponta Negra, Natal - RN;R$ 200;54;2;1;1;1;R$ 200.000;;;;;
63339199;Apartamento com 2 Quartos à Venda, 55m²;PARNAMIRIM, Natal - RN;;55;2;--;1;1;R$ 120.000;;;;;
63340323;Apartamento com 3 Quartos à Venda, 114m²;Rua Padre João Damasceno - Lagoa Nova, Natal - RN;;114;3;3;1;2;R$ 700.000;;;;;
63340332;Apartamento com 4 Quartos à Venda, 160m²;Lagoa Nova, Natal - RN;;160;4;3;1;3;R$ 800.000;;;;;
63340446;Apartamento com 3 Quartos à Venda, 176m²;Lagoa Nova, Natal - RN;R$ 850;176;3;2;1;2;R$ 530.000;;;;;
63340552;Casa com 3 Quartos à Venda, 380m²;Lagoa Nova, Natal - RN;;380;3;1;1;3;R$ 550.000;;;;;
63340587;Apartamento com 2 Quartos à Venda, 104m²;Barro Vermelho, Natal - RN;R$ 500;104;2;1;1;2;R$ 370.000;;;;;
63340654;Casa com 3 Quartos à Venda, 354m²;Lagoa Nova, Natal - RN;;354;3;3;1;3;R$ 1.000.000;;;;;
63340773;Apartamento com 3 Quartos à Venda, 123m²;Areia Preta, Natal - RN;R$ 880;123;3;1;1;2;R$ 350.000;;;;;
63340817;Apartamento com 2 Quartos à Venda, 58m²;Planalto, Natal - RN;R$ 220;58;2;--;1;1;R$ 120.000;;;;;
63340933;Apartamento com 3 Quartos à Venda, 105m²;Lagoa Nova, Natal - RN;R$ 760;105;3;3;1;2;R$ 480.000;;;;;
63340966;Apartamento com 4 Quartos à Venda, 245m²;Petrópolis, Natal - RN;R$ 1.800;245;4;4;1;3;R$ 950.000;;;;;
63341115;Casa com 3 Quartos à Venda, 245m²;Capim Macio, Natal - RN;;245;3;3;1;3;R$ 450.000;;;;;
63341149;Apartamento com  Quarto à Venda, 350m²;Lagoa Nova, Natal - RN;;350;1;--;1;--;R$ 1.050.000;;;;;
63341165;Galpão/Depósito/Armazém    à Venda, 400m²;Neópolis, Natal - RN;;400;--;--;--;--;R$ 900.000;;;;;
63341185;Lote/Terreno    à Venda, 355m²;Lagoa Nova, Natal - RN;;355,--;--;--;--;R$ 270.000;;;;;;
63341200;Apartamento com 2 Quartos à Venda, 59m²;Ponta Negra, Natal - RN;;59;2;1;1;2;R$ 250.000;;;;;
63341241;Galpão/Depósito/Armazém    à Venda, 500m²;Potengi, Natal - RN;;500;--;--;1;3;R$ 1.150.000;;;;;
63341253;Casa com 4 Quartos à Venda, 200m²;Lagoa Nova, Natal - RN;;200;4,--;1;4;R$ 650.000;;;;;;
63341276;Apartamento com 2 Quartos à Venda, 67m²;Capim Macio, Natal - RN;R$ 300;67;2;1;1;2;R$ 325.000;;;;;
63341281;Apartamento com 5 Quartos à Venda, 230m²;Candelária, Natal - RN;R$ 1.270;230;5;4;1;4;R$ 950.000;;;;;
63341311;Sala/Conjunto    à Venda, 24m²;Lagoa Nova, Natal - RN;;24,--;--;--;--;R$ 150.000;;;;;;
63341317;Galpão/Depósito/Armazém    à Venda, 282m²;Dix-sept Rosado, Natal - RN;;282;--;--;1;--;R$ 300.000;;;;;
63341351;Lote/Terreno    à Venda, 5500m²;Dix-sept Rosado, Natal - RN;;5500;--;--;--;--;R$ 12.650.000;;;;;
63341375;Galpão/Depósito/Armazém    à Venda, 450m²;Lagoa Nova, Natal - RN;;450;--;--;1;--;R$ 700.000;;;;;
63341448;Galpão/Depósito/Armazém    à Venda, 680m²;Lagoa Nova, Natal - RN;;680;--;--;1;--;R$ 1.500.000;;;;;
63341449;Apartamento com 4 Quartos à Venda, 280m²;Areia Preta, Natal - RN;;280;4;4;1;4;R$ 2.000.000;;;;;
63341460;Apartamento com 4 Quartos à Venda, 164m²;Lagoa Nova, Natal - RN;;164;4;4;1;3;R$ 950.000;;;;;
63341517;Apartamento com 2 Quartos à Venda, 40m²;Ponta Negra, Natal - RN;R$ 900;40;2;1;1;1;R$ 215.000;;;;;
63341638;Casa com 4 Quartos à Venda, 305m²;San Vale, Natal - RN;;305;4;4;1;3;R$ 480.000;;;;;
63342756;Sala/Conjunto    à Venda, 39m²;Tirol, Natal - RN;;39,--;--;1;--;R$ 240.000;;;;;;
63342762;Sala/Conjunto    à Venda, 40m²;Tirol, Natal - RN;;40;--;--;1;1;R$ 140.000;;;;;
63343023;Sala/Conjunto    à Venda, 320m²;Lagoa Nova, Natal - RN;;320;--;--;3;5;R$ 1.200.000;;;;;
63343081;Sala/Conjunto    à Venda, 22m²;Tirol, Natal - RN;;22;--;--;1;1;R$ 100.000;;;;;
63343122;Sala/Conjunto    à Venda, 34m²;Lagoa Nova, Natal - RN;;34,--;--;2;1;R$ 240.000;;;;;;
63361122;Casa com 4 Quartos à Venda, 1610m²;Ponta Negra, Natal - RN;;1610;4;4;3,--;R$ 3.750.000;;;;;;
63361149;Apartamento com 4 Quartos à Venda, 280m²;Ponta Negra, Natal - RN;R$ 1.450;280;4;4;1;4;R$ 880.000;;;;;
63361158;Casa com 3 Quartos à Venda, 10m²;Rua Abaeté, 1557 - Capim Macio, Natal - RN;;10;3;1;1;2;R$ 400.000;;;;;
63361165;Casa com 4 Quartos à Venda, 250m²;Capim Macio, Natal - RN;;250;4;4;1;4;R$ 700.000;;;;;
63361173;Apartamento com 2 Quartos à Venda, 56m²;Tirol, Natal - RN;;56;2;1;1;1;R$ 230.000;;;;;
63361175;Apartamento com 2 Quartos à Venda, 58m²;Capim Macio, Natal - RN;R$ 315;58;2;1;1;1;R$ 295.000;;;;;
63361204;Apartamento com 2 Quartos à Venda, 56m²;Ponta Negra, Natal - RN;R$ 700;56;2;1;1,--;R$ 265.000;;;;;;
63361215;Apartamento com  Quarto à Venda, 47m²;Ponta Negra, Natal - RN;;47;1;1;1;1;R$ 230.000;;;;;
63361232;Casa com 3 Quartos à Venda, 61m²;Planalto, Natal - RN;;61;3;1;1,--;R$ 162.000;;;;;;
63361235;Apartamento com 3 Quartos à Venda, 76m²;Capim Macio, Natal - RN;R$ 315,76;3;1;1;1;R$ 395.000;;;;;;
63361238;Galpão/Depósito/Armazém    à Venda, 239m²;Tirol, Natal - RN;;239,--;--;1;--;R$ 2.500.000;;;;;;
63361249;Casa com 3 Quartos à Venda, 300m²;Ponta Negra, Natal - RN;;300;3;1;1;3;R$ 440.000;;;;;
63361254;Casa com 3 Quartos à Venda, 65m²;Ponta Negra, Natal - RN;;65;3;1;1,--;R$ 330.000;;;;;;
63361278;Casa com 3 Quartos à Venda, 300m²;Ponta Negra, Natal - RN;;300;3;3;1;3;R$ 480.000;;;;;
63361308;Apartamento com 3 Quartos à Venda, 110m²;Lagoa Nova, Natal - RN;;110;3;3;1;2;R$ 480.000;;;;;
63361336;Casa com 3 Quartos à Venda, 300m²;Ponta Negra, Natal - RN;;300;3;1;1;2;R$ 700.000;;;;;
63361398;Lote/Terreno    à Venda, 454m²;Avenida das Conchas, 2219 - Ponta Negra, Natal - RN;;454,--;--;--;--;R$ 280.000;;;;;;
63361401;Apartamento com 4 Quartos à Venda, 175m²;Praia de Cotovelo, Natal - RN;;175;4;3;1;4;R$ 350.000;;;;;
63364783;Apartamento com 2 Quartos à Venda, 59m²;Avenida Deputado Antônio Florêncio de Queiroz, 2995 - Ponta Negra, Natal - RN;;59;2;1;2;1;R$ 260.000;;;;;
63364883;Apartamento com 3 Quartos à Venda, 213m²;Candelária, Natal - RN;R$ 750;213;3;3;1;3;R$ 590.000;;;;;
63364900;Apartamento com  Quarto à Venda, 39m²;Lagoa Nova, Natal - RN;;39;1;1;1;1;R$ 232.000;;;;;
63364925;Apartamento com  Quarto à Venda, 36m²;Ponta Negra, Natal - RN;R$ 400;36;1;1;1;1;R$ 250.000;;;;;
63364927;Apartamento com 4 Quartos à Venda, 279m²;Rua Pinto Martins, 1025 - Areia Preta, Natal - RN;R$ 1.811;279;4;4;1;4;R$ 1.770.000;;;;;
63364932;Apartamento com 3 Quartos à Venda, 86m²;Lagoa Nova, Natal - RN;;86;3,--;1;2;R$ 420.000;;;;;;
63364947;Casa com 3 Quartos à Venda, 256m²;Lagoa Nova, Natal - RN;;256;3;3;1;3;R$ 600.000;;;;;
63364952;Sala/Conjunto    à Venda, 34m²;Avenida Campos Sáles, 901 - Petrópolis, Natal - RN;;34,--;--;1;1;R$ 294.000;;;;;;
63364965;Apartamento com 2 Quartos à Venda, 52m²;Ponta Negra, Natal - RN;R$ 315;52;2;1;1;1;R$ 239.000;;;;;
63364994;Apartamento com 3 Quartos à Venda, 56m²;Ponta Negra, Natal - RN;;56;3;3;1;2;R$ 649.000;;;;;
63365032;Casa com 3 Quartos à Venda, 260m²;Capim Macio, Natal - RN;;260;3;3;1;2;R$ 530.000;;;;;
63365053;Apartamento com 2 Quartos à Venda, 55m²;Rua Antônio Madruga, 1959 - Capim Macio, Natal - RN;R$ 260;55;2;1;1;2;R$ 357.000;;;;;
63365056;Apartamento com 3 Quartos à Venda, 94m²;Ponta Negra, Natal - RN;R$ 330;94;3;2;1;--;R$ 460.000;;;;;
63365060;Apartamento com 3 Quartos à Venda, 67m²;Ponta Negra, Natal - RN;R$ 418;67;3;1;2;2;R$ 319.000;;;;;
63365068;Apartamento com 4 Quartos à Venda, 282m²;Ponta Negra, Natal - RN;;282;4;3;1;3;R$ 990.000;;;;;
63365074;Apartamento com 4 Quartos à Venda, 136m²;Tirol, Natal - RN;R$ 800;136;4;2;1;2;R$ 699.900;;;;;
63365104;Casa com 3 Quartos à Venda, 227m²;Lagoa Seca, Natal - RN;;227;3;1;1;5;R$ 450.000;;;;;
