id;titulo;logradouro;bairro;cidade;taxa;Area;quartos;suites;banheiros;vagas;preco;soma_comodos;area_comodo;preco_m2
2051555477;Flat com  Quarto à Venda, 33m²                              ;Avenida Engenheiro Roberto Freire;Ponta Negra; Natal-RN                                                   ; 700     ; 000033,00; 0001,00;   ;1,0;1;155000,0;2,0;0,0606060606;4696,9696969697
2051675474;Flat com  Quarto à Venda, 33m²                              ;Avenida Engenheiro Roberto Freire;Ponta Negra; Natal-RN                                                   ; 700     ; 000033,00; 0001,00;   ;1,0;1;135000,0;2,0;0,0606060606;4090,9090909091
2051705475;Flat com  Quarto à Venda, 33m²                              ;Avenida Engenheiro Roberto Freire;Ponta Negra; Natal-RN                                                   ; 700     ; 000033,00; 0001,00;   ;1,0;1;125000,0;2,0;0,0606060606;3787,8787878788
2053005482;Apartamento com 2 Quartos à Venda, 57m²                     ;Avenida Engenheiro Roberto Freire, 4702;Ponta Negra; Natal-RN                                                   ; 580     ; 000057,00; 0002,00;1  ;2,0;1;310000,0;4,0;0,0701754386;5438,5964912281
2060065511;Casa com 5 Quartos à Venda, 204m²                           ;Rua dos Potiguares;Candelária; Natal-RN                                                   ;         ; 000204,00; 0005,00;2  ;3,0;4;320000,0;8,0;0,0392156863;1568,6274509804
2062225476;Lote/Terreno    à Venda, 400m²                              ;Rua Waldemar Matias de Araújo;Ponta Negra; Natal-RN                                                   ;         ; 000400,00;;   ;;;190000,0;;;475,0
2064555476;Apartamento com 3 Quartos à Venda, 78m²                     ;Avenida das Alagoas;Neópolis; Natal-RN                                                   ; 560     ; 000078,00; 0003,00;1  ;2,0;2;370000,0;5,0;0,0641025641;4743,5897435897
2068135481;Casa com 2 Quartos à Venda, 70m²                            ;Avenida dos Xavantes, 00;Pitimbu; Natal-RN                                                   ;         ; 000070,00; 0002,00;1  ;2,0;4;55000,0;4,0;0,0571428571;785,7142857143
2068565482;Apartamento com 2 Quartos à Venda, 57m²                     ;Rua dos Pintassilgos, 1303;Cidade Satelite; Natal-RN                                                   ; 280     ; 000057,00; 0002,00;1  ;2,0;2;178000,0;4,0;0,0701754386;3122,8070175439
2070355481;Casa com 4 Quartos à Venda, 140m²                           ;Rua Jaguarari, 1122;Barro Vermelho; Natal-RN                                                   ;         ; 000140,00; 0004,00;2  ;2,0;1;290000,0;6,0;0,0428571429;2071,4285714286
2073915478;Casa de condomínio com 4 Quartos à Venda, 163m²             ;Rua Orlando de Lima, 320;Ponta Negra; Natal-RN                                                   ;         ; 000163,00; 0004,00;2  ;3,0;2;285000,0;7,0;0,0429447853;1748,4662576687
2074145475;Apartamento com 3 Quartos à Venda, 124m²                    ;Rua dos Potiguares;Dix-sept Rosado; Natal-RN                                                   ; 700     ; 000124,00; 0003,00;3  ;4,0;2;450000,0;7,0;0,0564516129;3629,0322580645
2088795482;Apartamento com 2 Quartos à Venda, 52m²                     ;Rua Joaquim Quirino da Costa, 255;Capim Macio; Natal-RN                                                   ; 100     ; 000052,00; 0002,00;   ;1,0;1;100000,0;3,0;0,0576923077;1923,0769230769
2089675479;Apartamento com 3 Quartos à Venda, 160m²                    ;Rua Joaquim Victor de Hollanda, 2080;Lagoa Nova; Natal-RN                                                   ; 1.050   ; 000160,00; 0003,00;3  ;5,0;4;960000,0;8,0;0,05;6000,0
2094335475;Apartamento com 3 Quartos à Venda, 80m²                     ;Rua Raimundo de Medeiros Dantas, 350;Neópolis; Natal-RN                                                   ; 130     ; 000080,00; 0003,00;1  ;2,0;1;150000,0;5,0;0,0625;1875,0
2106455476;Apartamento com 3 Quartos à Venda, 160m²                    ;Rua Joaquim Victor de Hollanda, 2080;Lagoa Nova; Natal-RN                                                   ; 1.050   ; 000160,00; 0003,00;3  ;5,0;4;960000,0;8,0;0,05;6000,0
2110045487;Flat com 2 Quartos à Venda, 55m²                            ;Rua das Conchas, 2149;Ponta Negra; Natal-RN                                                   ; 2.400   ; 000055,00; 0002,00;   ;1,0;1;240000,0;3,0;0,0545454545;4363,6363636364
2110335482;Apartamento com  Quarto à Venda, 60m²                       ;Avenida Deputado Antônio Florêncio de Queiroz, 2995;Ponta Negra; Natal-RN                                                   ; 330     ; 000060,00; 0001,00;1  ;1,0;1;350000,0;2,0;0,0333333333;5833,3333333333
2115055473;Casa com 4 Quartos para Venda/Aluguel 442m²                 ;Rua Desembargador João Vicente da Costa;Ponta Negra; Natal-RN                                                   ;         ; 000442,00; 0004,00;4  ;5,0;4;2000000,0;9,0;0,020361991;4524,8868778281
2115285488;Apartamento com 4 Quartos à Venda, 170m²                    ;Rua dos Tororós, 730;Alecrim; Natal-RN                                                   ;         ; 000170,00; 0004,00;4  ;6,0;4;950000,0;10,0;0,0588235294;5588,2352941176
2116765473;Apartamento com 2 Quartos à Venda, 57m²                     ;Rua Joaquim Eduardo de Farias, 209;Ponta Negra; Natal-RN                                                   ; 270     ; 000057,00; 0002,00;1  ;2,0;1;175000,0;4,0;0,0701754386;3070,1754385965
2117105482;Apartamento com 4 Quartos à Venda, 150m²                    ;Rua General Gustavo Cordeiro de Faria, 434;Petrópolis; Natal-RN                                                   ; 1.100   ; 000150,00; 0004,00;2  ;4,0;3;700000,0;8,0;0,0533333333;4666,6666666667
2117495476;Apartamento com 2 Quartos à Venda, 59m²                     ;Rua Santa Quitéria, 165;Planalto; Natal-RN                                                   ; 270     ; 000059,00; 0002,00;   ;1,0;1;93000,0;3,0;0,0508474576;1576,2711864407
2117515477;Apartamento com 4 Quartos à Venda, 217m²                    ;Rua Professora Dirce Coutinho, 1866;Capim Macio; Natal-RN                                                   ; 1.200   ; 000217,00; 0004,00;4  ;4,0;2;680000,0;8,0;0,0368663594;3133,6405529954
2117935480;Apartamento com 3 Quartos à Venda, 150m²                    ;Avenida Deodoro da Fonseca, 434;Petrópolis; Natal-RN                                                   ; 780     ; 000150,00; 0003,00;3  ;5,0;3;760000,0;8,0;0,0533333333;5066,6666666667
2118025485;Apartamento com 2 Quartos à Venda, 57m²                     ;Avenida Estrela do Mar, 2193;Ponta Negra; Natal-RN                                                   ; 350     ; 000057,00; 0002,00;1  ;2,0;1;190000,0;4,0;0,0701754386;3333,3333333333
2118075473;Apartamento com 2 Quartos à Venda, 54m²                     ;Avenida Capitão-mor Gouveia, 1135;Nossa Senhora de Nazaré; Natal-RN                                                   ; 350     ; 000054,00; 0002,00;1  ;2,0;;268000,0;4,0;0,0740740741;4962,962962963
2118075474;Apartamento com 4 Quartos à Venda, 286m²                    ;Rua da Lagosta, 1285;Ponta Negra; Natal-RN                                                   ;         ; 000286,00; 0004,00;4  ;5,0;4;890000,0;9,0;0,0314685315;3111,8881118881
2121765480;Casa com 3 Quartos à Venda, 120m²                           ;Rua Vereador Manoel Coringa de Lemos, sn;Ponta Negra; Natal-RN                                                   ;         ; 000120,00; 0003,00;1  ;2,0;2;350000,0;5,0;0,0416666667;2916,6666666667
2125465491;Apartamento com 3 Quartos à Venda, 98m²                     ;Travessa Dom José Tomaz, 1036;Tirol; Natal-RN                                                   ; 1.650   ; 000098,00; 0003,00;1  ;3,0;2;450000,0;6,0;0,0612244898;4591,8367346939
2129615474;Casa de condomínio com 4 Quartos à Venda, 400m²             ;Rua Doutor Múcio Villar Ribeiro Dantas;Ponta Negra; Natal-RN                                                   ;         ; 000400,00; 0004,00;4  ;5,0;2;1620000,0;9,0;0,0225;4050,0
2130005481;Apartamento com 2 Quartos à Venda, 54m²                     ;Rua Brisa do Mar, 205;Ponta Negra; Natal-RN                                                   ; 490     ; 000054,00; 0002,00;1  ;2,0;1;185000,0;4,0;0,0740740741;3425,9259259259
2130125481;Apartamento com 4 Quartos à Venda, 150m²                    ;Rua General Gustavo Cordeiro de Faria, 434;Petrópolis; Natal-RN                                                   ; 1.100   ; 000150,00; 0004,00;2  ;4,0;3;700000,0;8,0;0,0533333333;4666,6666666667
2130875482;Apartamento com 2 Quartos à Venda/Aluguel 56m²              ;Avenida Engenheiro Roberto Freire, 4702;Ponta Negra; Natal-RN                                                   ; 580     ; 000056,00; 0002,00;1  ;2,0;1;350000,0;4,0;0,0714285714;6250,0
2134145475;Casa com 3 Quartos à Venda, 170m²                           ;Rua Abraham Tahim, 1984;Capim Macio; Natal-RN                                                   ;         ; 000170,00; 0003,00;1  ;2,0;4;450000,0;5,0;0,0294117647;2647,0588235294
2156655476;Apartamento com 3 Quartos à Venda, 130m²                    ;Rua Vereadora Maria Queiroz, 92;Lagoa Nova; Natal-RN                                                   ; 700     ; 000130,00; 0003,00;3  ;5,0;3;767000,0;8,0;0,0615384615;5900,0
2158805498;Apartamento com 3 Quartos à Venda, 100m²                    ;Rua Antônio Elías de França Neto, 1654;Lagoa Nova; Natal-RN                                                   ; 750     ; 000100,00; 0003,00;2  ;3,0;2;350000,0;6,0;0,06;3500,0
2164735579;Apartamento com 3 Quartos à Venda, 130m²                    ;Rua Vereadora Maria Queiroz;Lagoa Nova; Natal-RN                                                   ; 700     ; 000130,00; 0003,00;3  ;5,0;3;767000,0;8,0;0,0615384615;5900,0
2171115480;Apartamento com 3 Quartos à Venda, 120m²                    ;Rua Tomaz Pereira, 11;Lagoa Nova; Natal-RN                                                   ; 700     ; 000120,00; 0003,00;3  ;4,0;2;500000,0;7,0;0,0583333333;4166,6666666667
2190215497;Casa de condomínio com 5 Quartos à Venda, 550m²             ;Rua Jaguarari, 4980;Candelária; Natal-RN                                                   ; 1.900   ; 000550,00; 0005,00;4  ;2,0;4;3500000,0;7,0;0,0127272727;6363,6363636364
2281865477;Imóvel comercial    à Venda/Aluguel 22m²                    ;Avenida do Sol, 45;Candelária; Natal-RN                                                   ; 287     ; 000022,00;;   ;;;100000,0;;;4545,4545454545
2283225480;Apartamento com 2 Quartos à Venda, 56m²                     ;Rua dos Tororós, 2398;Lagoa Nova; Natal-RN                                                   ; 325     ; 000056,00; 0002,00;1  ;2,0;1;270000,0;4,0;0,0714285714;4821,4285714286
2298735484;Flat com  Quarto à Venda, 60m²                              ;Rua Potengi, 521;Petrópolis; Natal-RN                                                   ; 565     ; 000060,00; 0001,00;1  ;1,0;1;149500,0;2,0;0,0333333333;2491,6666666667
2299145473;Apartamento com 2 Quartos à Venda, 57m²                     ;Rua Sebastião Barreto, 33;Neópolis; Natal-RN                                                   ; 380     ; 000057,00; 0002,00;1  ;2,0;1;230000,0;4,0;0,0701754386;4035,0877192982
2299755488;Apartamento com 3 Quartos à Venda, 93m²                     ;Rua da Lagosta, 466;Ponta Negra; Natal-RN                                                   ; 600     ; 000093,00; 0003,00;1  ;2,0;2;320000,0;5,0;0,0537634409;3440,8602150538
2303955476;Apartamento com 3 Quartos à Venda, 92m²                     ;Rua Lúcia Viveiros, 649;Neópolis; Natal-RN                                                   ; 450     ; 000092,00; 0003,00;1  ;3,0;2;420000,0;6,0;0,0652173913;4565,2173913043
2304065474;Apartamento com 3 Quartos à Venda, 100m²                    ;Rua dos Antúrios, 1540;Capim Macio; Natal-RN                                                   ; 560     ; 000100,00; 0003,00;1  ;3,0;2;517000,0;6,0;0,06;5170,0
2304665477;Apartamento com 3 Quartos à Venda, 130m²                    ;Rua Vereadora Maria Queiroz, 92;Lagoa Nova; Natal-RN                                                   ;         ; 000130,00; 0003,00;3  ;5,0;3;765000,0;8,0;0,0615384615;5884,6153846154
2331105482;Apartamento com 2 Quartos à Venda, 57m²                     ;Rua Sebastião Barreto, 33;Neópolis; Natal-RN                                                   ; 380     ; 000057,00; 0002,00;1  ;2,0;1;230000,0;4,0;0,0701754386;4035,0877192982
2342575480;Apartamento com 3 Quartos à Venda, 135m²                    ;Travessa Alda Ramalho Pereira, 1005;Tirol; Natal-RN                                                   ;         ; 000135,00; 0003,00;1  ;3,0;2;500000,0;6,0;0,0444444444;3703,7037037037
2344605486;Apartamento com 3 Quartos à Venda, 143m²                    ;Rua Coronel Joaquim Manoel, 625;Petrópolis; Natal-RN                                                   ; 700     ; 000143,00; 0003,00;1  ;3,0;2;400000,0;6,0;0,041958042;2797,2027972028
2345275475;Apartamento com 3 Quartos à Venda, 95m²                     ;Rua Francisco Simplício, 145;Ponta Negra; Natal-RN                                                   ;         ; 000095,00; 0003,00;2  ;3,0;2;350000,0;6,0;0,0631578947;3684,2105263158
2363345478;Apartamento com 3 Quartos à Venda, 235m²                    ;Rua Doutor Ewerton Dantas Cortez, 1462;Tirol; Natal-RN                                                   ; 1.300   ; 000235,00; 0003,00;3  ;5,0;3;638899,0;8,0;0,0340425532;2718,7191489362
2376165490;Apartamento com 3 Quartos à Venda, 136m²                    ;Rua Vereadora Maria Queiroz, 92;Lagoa Nova; Natal-RN                                                   ; 720     ; 000136,00; 0003,00;3  ;1,0;3;740000,0;4,0;0,0294117647;5441,1764705882
2376285478;Apartamento com 3 Quartos à Venda, 140m²                    ;Rua Doutor Rômulo Jorge, 230;Lagoa Nova; Natal-RN                                                   ;         ; 000140,00; 0003,00;3  ;1,0;2;890000,0;4,0;0,0285714286;6357,1428571429
2376315476;Apartamento com 4 Quartos à Venda, 220m²                    ;Avenida Miguel Castro, 2222;Lagoa Nova; Natal-RN                                                   ; 1.220   ; 000220,00; 0004,00;3  ;1,0;3;900000,0;5,0;0,0227272727;4090,9090909091
2390005481;Apartamento com 3 Quartos à Venda, 92m²                     ;Rua Lúcia Viveiros, 649;Neópolis; Natal-RN                                                   ; 450     ; 000092,00; 0003,00;1  ;3,0;2;420000,0;6,0;0,0652173913;4565,2173913043
2390935482;Apartamento com 2 Quartos para Venda/Aluguel 50m²           ;Rua Aristides Porpino Filho;Ponta Negra; Natal-RN                                                   ; 350     ; 000050,00; 0002,00;1  ;2,0;1;240000,0;4,0;0,08;4800,0
2408655481;Apartamento com 3 Quartos à Venda, 92m²                     ;Rua Lúcia Viveiros, 649;Neópolis; Natal-RN                                                   ; 450     ; 000092,00; 0003,00;1  ;3,0;2;420000,0;6,0;0,0652173913;4565,2173913043
2408715474;Apartamento com 3 Quartos à Venda, 119m²                    ;Rua Ilíria Tavares Galvão;Tirol; Natal-RN                                                   ; 480     ; 000119,00; 0003,00;1  ;3,0;2;260000,0;6,0;0,0504201681;2184,8739495798
2425205481;Apartamento com 3 Quartos à Venda, 99m²                     ;Rua Acari, 40;Lagoa Nova; Natal-RN                                                   ;         ; 000099,00; 0003,00;2  ;4,0;2;435000,0;7,0;0,0707070707;4393,9393939394
2427365684;Casa com 3 Quartos à Venda, 196m²                           ;Rua Aníbal Correia, 2519;Lagoa Nova; Natal-RN                                                   ;         ; 000196,00; 0003,00;1  ;2,0;3;290000,0;5,0;0,0255102041;1479,5918367347
2427378338;Apartamento com 2 Quartos à Venda, 59m²                     ;Avenida Senador Salgado Filho, 1718;Tirol; Natal-RN                                                   ; 500     ; 000059,00; 0002,00;1  ;2,0;1;330000,0;4,0;0,0677966102;5593,2203389831
2427558962;Apartamento com 3 Quartos à Venda, 130m²                    ;Rua Vereadora Maria Queiroz, 1385;Lagoa Nova; Natal-RN                                                   ; 750     ; 000130,00; 0003,00;3  ;5,0;3;767000,0;8,0;0,0615384615;5900,0
2427807099;Apartamento com  Quarto à Venda, 129m²                      ;Rua Pinto Martins, 1044;Areia Preta; Natal-RN                                                   ; 1.450   ; 000129,00; 0001,00;1  ;2,0;2;350000,0;3,0;0,023255814;2713,1782945736
2427831078;Apartamento com 2 Quartos à Venda, 58m²                     ;Rua Joaquim Eduardo de Farias;Ponta Negra; Natal-RN                                                   ; 250     ; 000058,00; 0002,00;1  ;2,0;1;158000,0;4,0;0,0689655172;2724,1379310345
2427833980;Apartamento com 2 Quartos para Venda/Aluguel 52m²           ;Rua Aristídes Porpino Filho, 512;Ponta Negra; Natal-RN                                                   ;         ; 000052,00; 0002,00;1  ;2,0;1;250000,0;4,0;0,0769230769;4807,6923076923
2427871383;Apartamento com 2 Quartos para Venda/Aluguel 47m²           ;Rua Jatuarana, 23;Ponta Negra; Natal-RN                                                   ; 300     ; 000047,00; 0002,00;   ;1,0;1;190000,0;3,0;0,0638297872;4042,5531914894
2427885478;Apartamento com 2 Quartos à Venda, 65m²                     ;Rua Ismael Pereira da Silva, 1756;Capim Macio; Natal-RN                                                   ;         ; 000065,00; 0002,00;   ;2,0;1;145000,0;4,0;0,0615384615;2230,7692307692
2427893677;Edifício residencial com 3 Quartos à Venda, 101m²           ;Rua Monsenhor Severiano, 547;Petrópolis; Natal-RN                                                   ; 1.250   ; 000101,00; 0003,00;1  ;3,0;2;350000,0;6,0;0,0594059406;3465,3465346535
2427894477;Apartamento com 3 Quartos à Venda, 143m²                    ;Rua Coronel Joaquim Manoel, 625;Petrópolis; Natal-RN                                                   ; 700     ; 000143,00; 0003,00;1  ;3,0;2;400000,0;6,0;0,041958042;2797,2027972028
2427910083;Apartamento com 4 Quartos à Venda, 205m²                    ;Avenida Rodrigues Alves, 724;Tirol; Natal-RN                                                   ; 1.361   ; 000205,00; 0004,00;4  ;6,0;3;1200000,0;10,0;0,0487804878;5853,6585365854
2427910794;Apartamento com 3 Quartos à Venda, 119m²                    ;Avenida Amintas Barros, 3735;Lagoa Nova; Natal-RN                                                   ; 850     ; 000119,00; 0003,00;3  ;4,0;2;500000,0;7,0;0,0588235294;4201,6806722689
2427914575;Apartamento com 3 Quartos à Venda, 76m²                     ;Rua Estudante José Francisco de Souza Filho;Capim Macio; Natal-RN                                                   ;         ; 000076,00; 0003,00;1  ;2,0;1;370000,0;5,0;0,0657894737;4868,4210526316
2427916978;Lote/Terreno com  Quarto à Venda, 11500m²                   ;Avenida Bacharel Tomaz Landim;Igapó; Natal-RN                                                   ;         ; 011500,00; 0001,00;   ;1,0;;950000,0;2,0;0,000173913;82,6086956522
2427917078;Lote/Terreno com  Quarto à Venda, 520m²                     ;Rua Walter Duarte Pereira;Capim Macio; Natal-RN                                                   ;         ; 000520,00; 0001,00;   ;1,0;;87000,0;2,0;0,0038461538;167,3076923077
2427917177;Galpão/Depósito/Armazém com  Quarto à Venda, 2400m²         ;Avenida Praia de Ponta Negra;Ponta Negra; Natal-RN                                                   ;         ; 002400,00; 0001,00;   ;1,0;;4000000,0;2,0;0,0008333333;1666,6666666667
2427917261;Apartamento com 2 Quartos à Venda, 77m²                     ;Rua Abreulândia, 305;Planalto; Natal-RN                                                   ;         ; 000077,00; 0002,00;1  ;2,0;1;133900,0;4,0;0,0519480519;1738,961038961
2427921282;Apartamento com 2 Quartos à Venda, 68m²                     ;Rua Abreulândia, 310;Planalto; Natal-RN                                                   ;         ; 000068,00; 0002,00;   ;1,0;1;120000,0;3,0;0,0441176471;1764,7058823529
2427940973;Apartamento com 2 Quartos à Venda, 59m²                     ;Rua Abraham Tahim, 1885;Capim Macio; Natal-RN                                                   ; 530     ; 000059,00; 0002,00;1  ;2,0;2;240000,0;4,0;0,0677966102;4067,7966101695
2428016280;Apartamento com 4 Quartos à Venda, 205m²                    ;Avenida Afonso Pena, 724;Tirol; Natal-RN                                                   ;         ; 000205,00; 0004,00;4  ;6,0;3;1200000,0;10,0;0,0487804878;5853,6585365854
2428018487;Apartamento com 3 Quartos à Venda, 224m²                    ;Avenida Rodrigues Alves, 1175;Tirol; Natal-RN                                                   ;         ; 000224,00; 0003,00;3  ;1,0;3;750000,0;4,0;0,0178571429;3348,2142857143
2428019073;Apartamento com 3 Quartos à Venda, 100m²                    ;Rua Doutor Nizário Gurgel, 2020;Tirol; Natal-RN                                                   ; 450     ; 000100,00; 0003,00;2  ;3,0;2;165000,0;6,0;0,06;1650,0
2428021180;Cobertura com 3 Quartos à Venda, 203m²                      ;Avenida Amintas Barros, 3678;Lagoa Nova; Natal-RN                                                   ; 1.400   ; 000203,00; 0003,00;2  ;5,0;3;850000,0;8,0;0,039408867;4187,1921182266
2428022186;Apartamento com 3 Quartos à Venda, 80m²                     ;Rua Francisco Maciel Costa, 131;Capim Macio; Natal-RN                                                   ;         ; 000080,00; 0003,00;1  ;2,0;1;290000,0;5,0;0,0625;3625,0
2428149087;Apartamento com 2 Quartos à Venda, 58m²                     ;Rua Jornalista Francisco Sinedino, 1140;Lagoa Nova; Natal-RN                                                   ;         ; 000058,00; 0002,00;1  ;2,0;1;290000,0;4,0;0,0689655172;5000,0
2428158001;Apartamento com 3 Quartos à Venda, 81m²                     ;Rua Arnaldo Neves da Silva, 4449;Neópolis; Natal-RN                                                   ; 120     ; 000081,00; 0003,00;1  ;2,0;1;169000,0;5,0;0,0617283951;2086,4197530864
2428159881;Apartamento com 2 Quartos à Venda, 46m²                     ;Rua Antônio Lourenço, 00;Ponta Negra; Natal-RN                                                   ;         ; 000046,00; 0002,00;   ;1,0;1;180000,0;3,0;0,0652173913;3913,0434782609
2428160975;Apartamento com 2 Quartos à Venda, 58m²                     ;Rua Joaquim Eduardo de Farias;Ponta Negra; Natal-RN                                                   ; 250     ; 000058,00; 0002,00;1  ;2,0;1;158000,0;4,0;0,0689655172;2724,1379310345
2428160976;Apartamento com 3 Quartos à Venda, 100m²                    ;Rua Doutor Nizário Gurgel, 2020;Tirol; Natal-RN                                                   ; 450     ; 000100,00; 0003,00;2  ;3,0;2;165000,0;6,0;0,06;1650,0
2428161073;Cobertura com 3 Quartos à Venda, 203m²                      ;Avenida Amintas Barros, 3678;Lagoa Nova; Natal-RN                                                   ; 1.400   ; 000203,00; 0003,00;2  ;5,0;3;850000,0;8,0;0,039408867;4187,1921182266
2428167782;Apartamento com 3 Quartos à Venda, 84m²                     ;Avenida Rui Barbosa;Lagoa Nova; Natal-RN                                                   ;         ; 000084,00; 0003,00;1  ;2,0;1;222000,0;5,0;0,0595238095;2642,8571428571
2428168577;Apartamento com 3 Quartos à Venda, 103m²                    ;Avenida Amintas Barros, 2070;Lagoa Nova; Natal-RN                                                   ;         ; 000103,00; 0003,00;3  ;4,0;22;500000,0;7,0;0,067961165;4854,3689320388
2428171276;Apartamento com 3 Quartos à Venda, 99m²                     ;Avenida Governador Juvenal Lamartine, 800;Tirol; Natal-RN                                                   ;         ; 000099,00; 0003,00;1  ;3,0;2;510000,0;6,0;0,0606060606;5151,5151515152
2428171890;Apartamento com 4 Quartos à Venda, 424m²                    ;Avenida Governador Sílvio Pedroza, 260;Areia Preta; Natal-RN                                                   ; 2.500   ; 000424,00; 0004,00;4  ;6,0;5;2880000,0;10,0;0,0235849057;6792,4528301887
2428173976;Apartamento com 4 Quartos à Venda, 480m²                    ;Avenida Presidente Getúlio Vargas, 450;Petrópolis; Natal-RN                                                   ; 2.500   ; 000480,00; 0004,00;4  ;6,0;4;4800000,0;10,0;0,0208333333;10000,0
2428173992;Apartamento com 3 Quartos à Venda, 196m²                    ;Rua Ismael Pereira da Silva, 1515;Capim Macio; Natal-RN                                                   ; 1.050   ; 000196,00; 0003,00;3  ;5,0;4;1300000,0;8,0;0,0408163265;6632,6530612245
2428174792;Apartamento com 3 Quartos à Venda, 276m²                    ;Avenida Governador Sílvio Pedroza, 232;Areia Preta; Natal-RN                                                   ; 1.700   ; 000276,00; 0003,00;3  ;4,0;4;1300000,0;7,0;0,0253623188;4710,1449275362
2428182677;Casa com 4 Quartos à Venda, 246m²                           ;Rua Walter Duarte Pereira, 1487;Capim Macio; Natal-RN                                                   ;         ; 000246,00; 0004,00;3  ;4,0;2;530000,0;8,0;0,0325203252;2154,4715447154
2428248887;Apartamento com 2 Quartos à Venda, 56m²                     ;Rua Doutor Carlos Passos, 1746;Tirol; Natal-RN                                                   ;         ; 000056,00; 0002,00;1  ;2,0;1;240000,0;4,0;0,0714285714;4285,7142857143
2428250192;Apartamento com 3 Quartos à Venda, 172m²                    ;Avenida Bernardo Vieira, 4355;Tirol; Natal-RN                                                   ;         ; 000172,00; 0003,00;3  ;5,0;3;750000,0;8,0;0,0465116279;4360,4651162791
2428250607;Apartamento com 3 Quartos à Venda, 96m²                     ;Rua Guilherme Tinoco, 1265;Barro Vermelho; Natal-RN                                                   ;         ; 000096,00; 0003,00;1  ;2,0;2;460000,0;5,0;0,0520833333;4791,6666666667
2428252980;Casa de condomínio com 4 Quartos à Venda, 372m²             ;Rua Romualdo Galvão, 1770;Lagoa Nova; Natal-RN                                                   ;         ; 000372,00; 0004,00;3  ;5,0;4;1680000,0;9,0;0,0241935484;4516,1290322581
2428254762;Apartamento com 3 Quartos à Venda, 136m²                    ;Rua dos Tororós, 730;Alecrim; Natal-RN                                                   ;         ; 000136,00; 0003,00;3  ;4,0;3;940000,0;7,0;0,0514705882;6911,7647058824
2428257818;Apartamento com 4 Quartos à Venda, 170m²                    ;Rua dos Tororós, 730;Alecrim; Natal-RN                                                   ;         ; 000170,00; 0004,00;4  ;6,0;4;990000,0;10,0;0,0588235294;5823,5294117647
2428282705;Apartamento com 3 Quartos à Venda, 136m²                    ;Rua dos Tororós, 730;Alecrim; Natal-RN                                                   ;         ; 000136,00; 0003,00;3  ;4,0;3;790000,0;7,0;0,0514705882;5808,8235294118
2428301978;Apartamento com 2 Quartos à Venda, 57m²                     ;Rua Neuza Farache, 1875;Capim Macio; Natal-RN                                                   ; 450     ; 000057,00; 0002,00;1  ;2,0;2;310000,0;4,0;0,0701754386;5438,5964912281
2428303179;Apartamento com 2 Quartos à Venda, 55m²                     ;Rua das Perdizes, 7979;Pitimbu; Natal-RN                                                   ; 250     ; 000055,00; 0002,00;1  ;1,0;1;220000,0;3,0;0,0545454545;4000,0
2428305182;Apartamento com 3 Quartos à Venda, 94m²                     ;Rua das Perdizes, 7979;Pitimbu; Natal-RN                                                   ; 480     ; 000094,00; 0003,00;3  ;4,0;2;365000,0;7,0;0,0744680851;3882,9787234043
2428322134;Apartamento com 4 Quartos à Venda, 166m²                    ;Rua Antídio de Azevedo, 1985;Lagoa Nova; Natal-RN                                                   ; 700     ; 000166,00; 0004,00;4  ;3,0;3;1200000,0;7,0;0,0421686747;7228,9156626506
2428375377;Apartamento com 2 Quartos à Venda, 57m²                     ;Avenida Prudente de Morais, 4095;Lagoa Nova; Natal-RN                                                   ;         ; 000057,00; 0002,00;1  ;2,0;2;260000,0;4,0;0,0701754386;4561,4035087719
2428388183;Apartamento com 3 Quartos à Venda, 83m²                     ;Avenida Rui Barbosa, 1110;Lagoa Nova; Natal-RN                                                   ; 470     ; 000083,00; 0003,00;1  ;2,0;1;230000,0;5,0;0,0602409639;2771,0843373494
2428390600;Apartamento com 3 Quartos à Venda, 94m²                     ;Rua das Perdizes, 7979;Pitimbu; Natal-RN                                                   ; 480     ; 000094,00; 0003,00;3  ;4,0;2;365000,0;7,0;0,0744680851;3882,9787234043
2428391581;Apartamento com 2 Quartos à Venda, 55m²                     ;Rua das Perdizes, 7979;Pitimbu; Natal-RN                                                   ; 250     ; 000055,00; 0002,00;1  ;2,0;1;206000,0;4,0;0,0727272727;3745,4545454545
2428413694;Apartamento com 3 Quartos à Venda, 103m²                    ;Travessa João XXIII, 741;Petrópolis; Natal-RN                                                   ; 550     ; 000103,00; 0003,00;1  ;3,0;2;490000,0;6,0;0,0582524272;4757,2815533981
2428420575;Loja    à Venda, 32m²                                       ;Rua Walter Duarte Pereira, 1543;Capim Macio; Natal-RN                                                   ;         ; 000032,00;;   ;1,0;;165000,0;;;5156,25
2428422573;Apartamento com 2 Quartos à Venda, 54m²                     ;Av. Engenheiro Roberto Freire, 9036;Ponta Negra; Natal-RN                                                   ;         ; 000054,00; 0002,00;1  ;2,0;1;490000,0;4,0;0,0740740741;9074,0740740741
2428507739;Apartamento com 3 Quartos à Venda, 156m²                    ;Rua Ismael Pereira da Silva;Capim Macio; Natal-RN                                                   ; 1.200   ; 000156,00; 0003,00;1  ;2,0;2;420000,0;5,0;0,0320512821;2692,3076923077
2428550394;Apartamento com 2 Quartos à Venda, 58m²                     ;Avenida Ayrton Senna, 3518;Neópolis; Natal-RN                                                   ; 250     ; 000058,00; 0002,00;   ;1,0;1;130000,0;3,0;0,0517241379;2241,3793103448
